PMID,Title,Exclusion,Code Available,Data Available,Repository Link,Comments,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
36781115,Most privately insured patients do not receive federally recommended abdominal aortic aneurysm screening,,,,,,"Ho VT, Tran K, George EL, Asch SM, Chen JH, Dalman RL, Lee JT.",J Vasc Surg. 2023 Jun;77(6):1669-1673.e1. doi: 10.1016/j.jvs.2023.01.202. Epub 2023 Feb 11.,Ho VT,J Vasc Surg,2023,2023/02/13,,,10.1016/j.jvs.2023.01.202
37651926,Probing the inhibitory motor circuits in adductor laryngeal dystonia during a dystonia-unrelated task,,,,,,"Kuo YL, Chen M, Kimberley TJ.",Parkinsonism Relat Disord. 2023 Oct;115:105812. doi: 10.1016/j.parkreldis.2023.105812. Epub 2023 Aug 14.,Kuo YL,Parkinsonism Relat Disord,2023,2023/08/31,PMC10592018,NIHMS1928308,10.1016/j.parkreldis.2023.105812
37274214,Cortical depth-dependent human fMRI of resting-state networks using EPIK,,,,,,"Pais-Roldán P, Yun SD, Palomero-Gallagher N, Shah NJ.",Front Neurosci. 2023 May 18;17:1151544. doi: 10.3389/fnins.2023.1151544. eCollection 2023.,Pais-Roldán P,Front Neurosci,2023,2023/06/05,PMC10232833,,10.3389/fnins.2023.1151544
37881557,Elevated Amygdala Responses During De Novo Pavlovian Conditioning in Alcohol Use Disorder Are Associated With Pavlovian-to-Instrumental Transfer and Relapse Latency,,,,,,"Ebrahimi C, Garbusow M, Sebold M, Chen K, Smolka MN, Huys QJM, Zimmermann US, Schlagenhauf F, Heinz A.",Biol Psychiatry Glob Open Sci. 2023 Feb 16;3(4):803-813. doi: 10.1016/j.bpsgos.2023.02.003. eCollection 2023 Oct.,Ebrahimi C,Biol Psychiatry Glob Open Sci,2023,2023/10/26,PMC10593898,,10.1016/j.bpsgos.2023.02.003
37362724,MediNet: transfer learning approach with MediNet medical visual database,,,,,,"Reis HC, Turk V, Khoshelham K, Kaya S.",Multimed Tools Appl. 2023 Mar 20:1-44. doi: 10.1007/s11042-023-14831-1. Online ahead of print.,Reis HC,Multimed Tools Appl,2023,2023/06/26,PMC10025796,,10.1007/s11042-023-14831-1
37845424,A virtual reality paradigm with dynamic scene stimuli for use in memory research,,,,,,"Okada NS, McNeely-White KL, Cleary AM, Carlaw BN, Drane DL, Parsons TD, McMahan T, Neisser J, Pedersen NP.",Behav Res Methods. 2023 Oct 16:10.3758/s13428-023-02243-w. doi: 10.3758/s13428-023-02243-w. Online ahead of print.,Okada NS,Behav Res Methods,2023,2023/10/16,PMC11018716,NIHMS1974320,10.3758/s13428-023-02243-w
37481009,A multidimensional characterization of the neurocognitive architecture underlying age-related temporal speech processing,,,,,,"Elmer S, Kurthen I, Meyer M, Giroud N.",Neuroimage. 2023 Sep;278:120285. doi: 10.1016/j.neuroimage.2023.120285. Epub 2023 Jul 20.,Elmer S,Neuroimage,2023,2023/07/22,,,10.1016/j.neuroimage.2023.120285
37461714,Structural alterations in the amygdala and impaired social incentive learning in a mouse model of a genetic variant associated with neurodevelopmental disorders,,,,,,"Hiramoto T, Sumiyoshi A, Kato R, Yamauchi T, Kang G, Matsumura B, Stevens LJ, Ryoke R, Nonaka H, Machida A, Nomoto K, Mogi K, Kikusui T, Kawashima R, Hiroi N.",Res Sq [Preprint]. 2023 Jun 30:rs.3.rs-3070199. doi: 10.21203/rs.3.rs-3070199/v1.,Hiramoto T,Res Sq,2023,2023/07/18,PMC10350205,,10.21203/rs.3.rs-3070199/v1
37925540,Towards fully automated inner ear analysis with deep-learning-based joint segmentation and landmark detection framework,,,,,,"Stebani J, Blaimer M, Zabler S, Neun T, Pelt DM, Rak K.",Sci Rep. 2023 Nov 4;13(1):19057. doi: 10.1038/s41598-023-45466-9.,Stebani J,Sci Rep,2023,2023/11/05,PMC10625555,,10.1038/s41598-023-45466-9
37325035,Editorial: Demonstrating quality control (QC) procedures in fMRI,,,,,,"Taylor PA, Glen DR, Reynolds RC, Basavaraj A, Moraczewski D, Etzel JA.",Front Neurosci. 2023 May 31;17:1205928. doi: 10.3389/fnins.2023.1205928. eCollection 2023.,Taylor PA,Front Neurosci,2023,2023/06/16,PMC10264898,,10.3389/fnins.2023.1205928
37386289,Classification of head and neck cancer from PET images using convolutional neural networks,,,,,,"Hellström H, Liedes J, Rainio O, Malaspina S, Kemppainen J, Klén R.",Sci Rep. 2023 Jun 29;13(1):10528. doi: 10.1038/s41598-023-37603-1.,Hellström H,Sci Rep,2023,2023/06/29,PMC10310830,,10.1038/s41598-023-37603-1
33545345,Cross-sectional associations between cortical thickness and physical activity in older adults with spontaneous memory complaints: The MAPT Study,,,,,,"Raffin J, Rolland Y, Fischer C, Mangin JF, Gabelle A, Vellas B, de Souto Barreto P; MAPT/DSA Group.",J Sport Health Sci. 2023 May;12(3):324-332. doi: 10.1016/j.jshs.2021.01.011. Epub 2021 Feb 2.,Raffin J,J Sport Health Sci,2023,2021/02/05,PMC10199140,,10.1016/j.jshs.2021.01.011
35321615,Neural Correlates of Self-Reported Knee Function in Individuals After Anterior Cruciate Ligament Reconstruction,,,,,,"Criss CR, Lepley AS, Onate JA, Simon JE, France CR, Clark BC, Grooms DR.",Sports Health. 2023 Jan-Feb;15(1):52-60. doi: 10.1177/19417381221079339. Epub 2022 Mar 23.,Criss CR,Sports Health,2023,2022/03/24,PMC9808834,,10.1177/19417381221079339
37503244,Edge-based general linear models capture high-frequency fluctuations in attention,,,,,,"Jones HM, Yoo K, Chun MM, Rosenberg MD.",bioRxiv [Preprint]. 2023 Jul 10:2023.07.06.547966. doi: 10.1101/2023.07.06.547966.,Jones HM,bioRxiv,2023,2023/07/28,PMC10369861,,10.1101/2023.07.06.547966
35666667,Mechanisms of brain activation following naming therapy in aphasia: A systematic review on task-based fMRI studies,,,,,,"Shekari E, Seyfi M, Modarres Zadeh A, Batouli SA, Valinejad V, Goudarzi S, Joghataei MT.",Appl Neuropsychol Adult. 2023 Nov-Dec;30(6):780-801. doi: 10.1080/23279095.2022.2074849. Epub 2022 Jun 6.,Shekari E,Appl Neuropsychol Adult,2023,2022/06/06,,,10.1080/23279095.2022.2074849
37453207,Brain tissue iron neurophysiology and its relationship with the cognitive effects of dopaminergic modulation in children with and without ADHD,,,,,,"Cascone AD, Calabro F, Foran W, Larsen B, Nugiel T, Parr AC, Tervo-Clemmens B, Luna B, Cohen JR.",Dev Cogn Neurosci. 2023 Oct;63:101274. doi: 10.1016/j.dcn.2023.101274. Epub 2023 Jul 7.,Cascone AD,Dev Cogn Neurosci,2023,2023/07/15,PMC10372187,,10.1016/j.dcn.2023.101274
37587171,The effect of ketamine on affective modulation of the startle reflex and its resting-state brain correlates,,,,,,"Sen ZD, Chand T, Danyeli LV, Kumar VJ, Colic L, Li M, Yemisken M, Javaheripour N, Refisch A, Opel N, Macharadze T, Kretzschmar M, Ozkan E, Deliano M, Walter M.",Sci Rep. 2023 Aug 16;13(1):13323. doi: 10.1038/s41598-023-40099-4.,Sen ZD,Sci Rep,2023,2023/08/16,PMC10432502,,10.1038/s41598-023-40099-4
38322404,Unlocking Hidden Awareness: Repurposing fMRI to Detect Levels of Consciousness,,,,,,"Caccamo A, Nolde G, Bakir H, Ho L, Alonso-Moreno MC, Wanniarachchi S.",J Undergrad Neurosci Educ. 2023 Dec 17;22(1):R6-R8. doi: 10.59390/ZWBM2077. eCollection 2023 Fall.,Caccamo A,J Undergrad Neurosci Educ,2023,2024/02/07,PMC10768824,,10.59390/ZWBM2077
38125712,The role of the left ventral occipitotemporal cortex in speech processing-The influence of visual deprivation,,,,,,"Dziȩgiel-Fivet G, Beck J, Jednoróg K.",Front Hum Neurosci. 2023 Dec 6;17:1228808. doi: 10.3389/fnhum.2023.1228808. eCollection 2023.,Dziȩgiel-Fivet G,Front Hum Neurosci,2023,2023/12/21,PMC10730934,,10.3389/fnhum.2023.1228808
36824784,"Whole-brain, gray and white matter time-locked functional signal changes with simple tasks and model-free analysis",,,,,,"Schilling KG, Li M, Rheault F, Gao Y, Cai L, Zhao Y, Xu L, Ding Z, Anderson AW, Landman BA, Gore JC.",bioRxiv [Preprint]. 2023 Feb 14:2023.02.14.528557. doi: 10.1101/2023.02.14.528557.,Schilling KG,bioRxiv,2023,2023/02/24,PMC9948951,,10.1101/2023.02.14.528557
38234755,Characterization and Mitigation of a Simultaneous Multi-Slice fMRI Artifact: Multiband Artifact Regression in Simultaneous Slices,,,,,,"Tubiolo PN, Williams JC, Van Snellenberg JX.",bioRxiv [Preprint]. 2023 Dec 28:2023.12.25.573210. doi: 10.1101/2023.12.25.573210.,Tubiolo PN,bioRxiv,2023,2024/01/18,PMC10793397,,10.1101/2023.12.25.573210
36993354,Sustained activation in basal ganglia and cerebellum after repetitive movement in a non-task-specific dystonia,,,,,,"Kuster JK, Levenstein JM, Waugh J, Multhaupt-Buell TJ, Lee MJ, Kim BW, Pagnacco G, Makhlouf ML, Sudarsky LR, Breiter HC, Sharma N, Blood AJ.",bioRxiv [Preprint]. 2023 Mar 21:2023.03.19.533030. doi: 10.1101/2023.03.19.533030.,Kuster JK,bioRxiv,2023,2023/03/30,PMC10055227,,10.1101/2023.03.19.533030
37579642,Disturbance of information in superior parietal lobe during dual-task interference in a simulated driving task,,,,,,"Abbaszadeh M, Hossein-Zadeh GA, Seyed-Allaei S, Vaziri-Pashkam M.",Cortex. 2023 Oct;167:235-246. doi: 10.1016/j.cortex.2023.07.004. Epub 2023 Jul 25.,Abbaszadeh M,Cortex,2023,2023/08/14,,,10.1016/j.cortex.2023.07.004
36967818,Language impairment in Parkinson's disease: fMRI study of sentence reading comprehension,,,,,,"Novakova L, Gajdos M, Markova J, Martinkovicova A, Kosutzka Z, Svantnerova J, Valkovic P, Csefalvay Z, Rektorova I.",Front Aging Neurosci. 2023 Mar 9;15:1117473. doi: 10.3389/fnagi.2023.1117473. eCollection 2023.,Novakova L,Front Aging Neurosci,2023,2023/03/27,PMC10033839,,10.3389/fnagi.2023.1117473
37880501,cTBS to Right DLPFC Modulates Physiological Correlates of Conflict Processing: Evidence from a Stroop task,,,,,,"Xu P, Wang S, Yang Y, Guragai B, Zhang Q, Zhang J, Jin Z, Li L.",Brain Topogr. 2024 Jan;37(1):37-51. doi: 10.1007/s10548-023-01015-1. Epub 2023 Oct 25.,Xu P,Brain Topogr,2024,2023/10/25,,,10.1007/s10548-023-01015-1
35749321,Data Augmentation in High Dimensional Low Sample Size Setting Using a Geometry-Based Variational Autoencoder,,,,,,"Chadebec C, Thibeau-Sutre E, Burgos N, Allassonniere S.",IEEE Trans Pattern Anal Mach Intell. 2023 Mar;45(3):2879-2896. doi: 10.1109/TPAMI.2022.3185773. Epub 2023 Feb 3.,Chadebec C,IEEE Trans Pattern Anal Mach Intell,2023,2022/06/24,,,10.1109/TPAMI.2022.3185773
36713290,A method for reconstruction of interpretable brain networks from transient synchronization in resting-state BOLD fluctuations,,,,,,"Noro Y, Li R, Matsui T, Jimura K.",Front Neuroinform. 2023 Jan 12;16:960607. doi: 10.3389/fninf.2022.960607. eCollection 2022.,Noro Y,Front Neuroinform,2023,2023/01/30,PMC9878402,,10.3389/fninf.2022.960607
37804305,"Risk Assessment of Maladaptive Behaviors in Adolescents: Nutrition, Screen Time, Prenatal Exposure, Childhood Adversities - Adolescent Brain Cognitive Development Study",,,,,,"Agarwal K, Manza P, Tejeda HA, Courville AB, Volkow ND, Joseph PV.",J Adolesc Health. 2023 Oct 8:S1054-139X(23)00443-3. doi: 10.1016/j.jadohealth.2023.08.033. Online ahead of print.,Agarwal K,J Adolesc Health,2023,2023/10/07,PMC10999504,NIHMS1938011,10.1016/j.jadohealth.2023.08.033
37137248,Neurocognitive function and quality-of-life in patients with colorectal cancer,,,,,,"Berger AM, Grem J, Garlinghouse M, Lyden E, Schmid K.",Eur J Oncol Nurs. 2023 Jun;64:102304. doi: 10.1016/j.ejon.2023.102304. Epub 2023 Mar 24.,Berger AM,Eur J Oncol Nurs,2023,2023/05/03,,,10.1016/j.ejon.2023.102304
36857039,Dynamic Feedback Between Antidepressant Placebo Expectancies and Mood,,,,,,"Peciña M, Chen J, Karp JF, Dombrovski AY.",JAMA Psychiatry. 2023 Apr 1;80(4):389-398. doi: 10.1001/jamapsychiatry.2023.0010.,Peciña M,JAMA Psychiatry,2023,2023/03/01,PMC9979016,,10.1001/jamapsychiatry.2023.0010
37835882,Using Radiomics and Machine Learning Applied to MRI to Predict Response to Neoadjuvant Chemotherapy in Locally Advanced Cervical Cancer,,,,,,"Chiappa V, Bogani G, Interlenghi M, Vittori Antisari G, Salvatore C, Zanchi L, Ludovisi M, Leone Roberti Maggiore U, Calareso G, Haeusler E, Raspagliesi F, Castiglioni I.",Diagnostics (Basel). 2023 Oct 6;13(19):3139. doi: 10.3390/diagnostics13193139.,Chiappa V,Diagnostics (Basel),2023,2023/10/14,PMC10572442,,10.3390/diagnostics13193139
36751562,Metrics-driven successful strategy by emergency and radiology driven task force to mitigate global CT contrast media shortage in a safety net hospital,,,,,,"Gopireddy DR, Virarkar M, Vulasala SSR, Caro D, Norse A, Rao D.",J Clin Imaging Sci. 2023 Jan 6;13:2. doi: 10.25259/JCIS_116_2022. eCollection 2023.,Gopireddy DR,J Clin Imaging Sci,2023,2023/02/08,PMC9899449,,10.25259/JCIS_116_2022
37333998,"The topology, stability, and instability of learning-induced brain network repertoires in schizophrenia",,,,,,"Meram ED, Baajour S, Chowdury A, Kopchick J, Thomas P, Rajan U, Khatib D, Zajac-Benitez C, Haddad L, Amirsadri A, Stanley JA, Diwadkar VA.",Netw Neurosci. 2023 Jan 1;7(1):184-212. doi: 10.1162/netn_a_00278. eCollection 2023.,Meram ED,Netw Neurosci,2023,2023/06/19,PMC10270714,,10.1162/netn_a_00278
37070807,Age-related differences in prefrontal glutamate are associated with increased working memory decay that gives the appearance of learning deficits,,,,,,"Rmus M, He M, Baribault B, Walsh EG, Festa EK, Collins AGE, Nassar MR.",Elife. 2023 Apr 18;12:e85243. doi: 10.7554/eLife.85243.,Rmus M,Elife,2023,2023/04/18,PMC10174689,,10.7554/eLife.85243
37181903,Neuroimaging alterations of the suicidal brain and its relevance to practice: an updated review of MRI studies,,,,,,"Dobbertin M, Blair KS, Carollo E, Blair JR, Dominguez A, Bajaj S.",Front Psychiatry. 2023 Apr 27;14:1083244. doi: 10.3389/fpsyt.2023.1083244. eCollection 2023.,Dobbertin M,Front Psychiatry,2023,2023/05/14,PMC10174251,,10.3389/fpsyt.2023.1083244
37397895,"Parallel processing relies on a distributed, low-dimensional cortico-cerebellar architecture",,,,,,"Müller EJ, Palesi F, Hou KY, Tan J, Close T, Gandini Wheeler-Kingschott CAM, D'Angelo E, Calamante F, Shine JM.",Netw Neurosci. 2023 Jun 30;7(2):844-863. doi: 10.1162/netn_a_00308. eCollection 2023.,Müller EJ,Netw Neurosci,2023,2023/07/03,PMC10312290,,10.1162/netn_a_00308
37371743,Language Network Connectivity of Euthymic Bipolar Patients Is Altered at Rest and during a Verbal Fluency Task,,,,,,"Romeo Z, Marino M, Mantini D, Angrilli A, Spironelli C.",Biomedicines. 2023 Jun 6;11(6):1647. doi: 10.3390/biomedicines11061647.,Romeo Z,Biomedicines,2023,2023/06/28,PMC10296300,,10.3390/biomedicines11061647
37163010,Altered Functional Networks during Gain Anticipation in Fibromyalgia,,,,,,"Park SH, Michael AM, Baker AK, Lei C, Martucci KT.",medRxiv [Preprint]. 2023 Apr 29:2023.04.28.23289290. doi: 10.1101/2023.04.28.23289290.,Park SH,medRxiv,2023,2023/05/10,PMC10168512,,10.1101/2023.04.28.23289290
37595340,"Conceptual representations in the default, control and attention networks are task-dependent and cross-modal",,,,,,"Kuhnke P, Kiefer M, Hartwigsen G.",Brain Lang. 2023 Sep;244:105313. doi: 10.1016/j.bandl.2023.105313. Epub 2023 Aug 16.,Kuhnke P,Brain Lang,2023,2023/08/18,,,10.1016/j.bandl.2023.105313
37597023,Influence of noninvasive brain stimulation on connectivity and local activation: a combined tDCS and fMRI study,,,,,,"Claaß LV, Hedrich A, Reinelt J, Sehm B, Villringer A, Schlagenhauf F, Kaminski J.",Eur Arch Psychiatry Clin Neurosci. 2023 Aug 19. doi: 10.1007/s00406-023-01666-y. Online ahead of print.,Claaß LV,Eur Arch Psychiatry Clin Neurosci,2023,2023/08/19,,,10.1007/s00406-023-01666-y
38106228,INDUCING REPRESENTATIONAL CHANGE IN THE HIPPOCAMPUS THROUGH REAL-TIME NEUROFEEDBACK,,,,,,"Peng K, Wammes JD, Nguyen A, Cătălin Iordan M, Norman KA, Turk-Browne NB.",bioRxiv [Preprint]. 2023 Dec 4:2023.12.01.569487. doi: 10.1101/2023.12.01.569487.,Peng K,bioRxiv,2023,2023/12/18,PMC10723264,,10.1101/2023.12.01.569487
37346802,Efficient labelling for efficient deep learning: the benefit of a multiple-image-ranking method to generate high volume training data applied to ventricular slice level classification in cardiac MRI,,,,,,"Zaman S, Vimalesvaran K, Howard JP, Chappell D, Varela M, Peters NS, Francis DP, Bharath AA, Linton NWF, Cole GD.",J Med Artif Intell. 2023 Apr;6:4. doi: 10.21037/jmai-22-55.,Zaman S,J Med Artif Intell,2023,2023/06/22,PMC7614685,EMS173961,10.21037/jmai-22-55
37098400,"Imaging crossing fibers in mouse, pig, monkey, and human brain using small-angle X-ray scattering",,,,,,"Georgiadis M, Menzel M, Reuter JA, Born DE, Kovacevich SR, Alvarez D, Taghavi HM, Schroeter A, Rudin M, Gao Z, Guizar-Sicairos M, Weiss TM, Axer M, Rajkovic I, Zeineh MM.",Acta Biomater. 2023 Jul 1;164:317-331. doi: 10.1016/j.actbio.2023.04.029. Epub 2023 Apr 23.,Georgiadis M,Acta Biomater,2023,2023/04/25,PMC10811447,NIHMS1959019,10.1016/j.actbio.2023.04.029
37644962,Neural correlates of the sound facilitation effect in the modified Simon task in older adults,,,,,,"Manelis A, Hu H, Miceli R, Satz S, Schwalbe M.",Front Aging Neurosci. 2023 Aug 14;15:1207707. doi: 10.3389/fnagi.2023.1207707. eCollection 2023.,Manelis A,Front Aging Neurosci,2023,2023/08/30,PMC10461020,,10.3389/fnagi.2023.1207707
37808748,"Cognitive tasks, anatomical MRI, and functional MRI data evaluating the construct of self-regulation",,,,,,"Bissett PG, Eisenberg IW, Shim S, Rios JAH, Jones HM, Hagen MP, Enkavi AZ, Li JK, Mumford JA, MacKinnon DP, Marsch LA, Poldrack RA.",bioRxiv [Preprint]. 2023 Sep 29:2023.09.27.559869. doi: 10.1101/2023.09.27.559869.,Bissett PG,bioRxiv,2023,2023/10/09,PMC10557703,,10.1101/2023.09.27.559869
37637379,A systematic review of neuroimaging approaches to mapping language in individuals,,,,,,"Bajracharya A, Peelle JE.",J Neurolinguistics. 2023 Nov;68:101163. doi: 10.1016/j.jneuroling.2023.101163. Epub 2023 Aug 16.,Bajracharya A,J Neurolinguistics,2023,2023/08/28,PMC10449384,NIHMS1925616,10.1016/j.jneuroling.2023.101163
37743995,Low thalamic activity during a digit-symbol substitution task is associated with symptoms of subjective cognitive decline,,,,,,"Mizuno A, Karim HT, Ly MJ, Lopresti BJ, Cohen AD, Ali AA, Mathis CA, Klunk WE, Aizenstein HJ, Snitz BE.",Front Psychiatry. 2023 Sep 6;14:1242822. doi: 10.3389/fpsyt.2023.1242822. eCollection 2023.,Mizuno A,Front Psychiatry,2023,2023/09/25,PMC10511647,,10.3389/fpsyt.2023.1242822
38152109,Retracted: Sports Augmented Cognitive Benefits: An fMRI Study of Executive Function with Go/NoGo Task,,,,,,Plasticity N.,Neural Plast. 2023 Dec 20;2023:9867463. doi: 10.1155/2023/9867463. eCollection 2023.,Plasticity N,Neural Plast,2023,2023/12/28,PMC10752707,,10.1155/2023/9867463
37717715,Predicting an individual's cerebellar activity from functional connectivity fingerprints,,,,,,"Tripathi V, Somers DC.",Neuroimage. 2023 Nov 1;281:120360. doi: 10.1016/j.neuroimage.2023.120360. Epub 2023 Sep 16.,Tripathi V,Neuroimage,2023,2023/09/17,,,10.1016/j.neuroimage.2023.120360
36332780,Functional MRS studies of GABA and glutamate/Glx - A systematic review and meta-analysis,,,,,,"Pasanta D, He JL, Ford T, Oeltzschner G, Lythgoe DJ, Puts NA.",Neurosci Biobehav Rev. 2023 Jan;144:104940. doi: 10.1016/j.neubiorev.2022.104940. Epub 2022 Nov 2.,Pasanta D,Neurosci Biobehav Rev,2023,2022/11/04,PMC9846867,NIHMS1862658,10.1016/j.neubiorev.2022.104940
36416574,Lower extremity Interlimb coordination associated brain activity in young female athletes: A biomechanically instrumented neuroimaging study,,,,,,"Slutsky-Ganesh AB, Anand M, Diekfuss JA, Myer GD, Grooms DR.",Psychophysiology. 2023 Apr;60(4):e14221. doi: 10.1111/psyp.14221. Epub 2022 Nov 23.,Slutsky-Ganesh AB,Psychophysiology,2023,2022/11/23,PMC10038871,NIHMS1851765,10.1111/psyp.14221
36793338,The effects of stimulating the cerebellum on social sequences: A tDCS-fMRI pilot study: Los efectos de estimular el cerebelo en secuencias sociales: Un estudio piloto con tDCS y fMRI,,,,,,"Catoira B, Van Overwalle F, Van Schuerbeek P, Raeymaekers H, Heleven E, Baetens K, Deroost N, Baeken C.",Int J Clin Health Psychol. 2023 Jul-Sep;23(3):100373. doi: 10.1016/j.ijchp.2023.100373. Epub 2023 Jan 28.,Catoira B,Int J Clin Health Psychol,2023,2023/02/16,PMC9922820,,10.1016/j.ijchp.2023.100373
38115792,Features of Wax Appearance Temperature Determination of Waxy Crude Oil Using Attenuated Total Reflection Fourier Transform Infrared Spectroscopy Under Ambient and High Pressure,,,,,,"Shalygin AS, Kozhevnikov IV, Morozov EV, Martyanov ON.",Appl Spectrosc. 2024 Mar;78(3):277-288. doi: 10.1177/00037028231218714. Epub 2023 Dec 20.,Shalygin AS,Appl Spectrosc,2024,2023/12/20,,,10.1177/00037028231218714
37873244,Rumination Induction Task in fMRI: Test-Retest Reliability in Youth and Potential Mechanisms of Change with Intervention,,,,,,"Schreiner MW, Miller RH, Jacobsen AM, Crowell SE, Kaufman EA, Farstead B, Feldman DA, Thomas L, Bessette KL, Welsh RC, Watkins ER, Langenecker SA.",medRxiv [Preprint]. 2023 Oct 10:2023.10.09.23296759. doi: 10.1101/2023.10.09.23296759.,Schreiner MW,medRxiv,2023,2023/10/24,PMC10592982,,10.1101/2023.10.09.23296759
37483686,Appetitive and aversive cue reactivities differentiate neural subtypes of alcohol drinkers,,,,,,"Chen Y, Li CR.",Addict Neurosci. 2023 Sep;7:100089. doi: 10.1016/j.addicn.2023.100089. Epub 2023 Apr 8.,Chen Y,Addict Neurosci,2023,2023/07/24,PMC10358306,NIHMS1909958,10.1016/j.addicn.2023.100089
36778322,Graded functional organisation in the left inferior frontal gyrus: evidence from task-free and task-based functional connectivity,,,,,,"Diveica V, Riedel MC, Salo T, Laird AR, Jackson RL, Binney RJ.",bioRxiv [Preprint]. 2023 Feb 2:2023.02.02.526818. doi: 10.1101/2023.02.02.526818.,Diveica V,bioRxiv,2023,2023/02/13,PMC9915604,,10.1101/2023.02.02.526818
36889316,Engaging in word recognition elicits highly specific modulations in visual cortex,,,,,,"White AL, Kay KN, Tang KA, Yeatman JD.",Curr Biol. 2023 Apr 10;33(7):1308-1320.e5. doi: 10.1016/j.cub.2023.02.042. Epub 2023 Mar 7.,White AL,Curr Biol,2023,2023/03/08,PMC10089978,NIHMS1881253,10.1016/j.cub.2023.02.042
36778391,Thermal Stimulus Task fMRI in the Cervical Spinal Cord at 7 Tesla,,,,,,"Seifert AC, Xu J, Kong Y, Eippert F, Miller KL, Tracey I, Vannesjo SJ.",bioRxiv [Preprint]. 2023 Nov 6:2023.01.31.526451. doi: 10.1101/2023.01.31.526451.,Seifert AC,bioRxiv,2023,2023/02/13,PMC9915652,,10.1101/2023.01.31.526451
38298778,Excessive Checking in Obsessive-Compulsive Disorder: Neurochemical Correlates Revealed by 7T Magnetic Resonance Spectroscopy,,,,,,"Biria M, Banca P, Keser E, Healy MP, Sawiak SJ, Frota Lisbôa Pereira de Souza AM, Marzuki AA, Sule A, Robbins TW.",Biol Psychiatry Glob Open Sci. 2023 Aug 25;4(1):363-373. doi: 10.1016/j.bpsgos.2023.08.009. eCollection 2024 Jan.,Biria M,Biol Psychiatry Glob Open Sci,2023,2024/02/01,PMC10829650,,10.1016/j.bpsgos.2023.08.009
37228813,Correspondence between BOLD fMRI task response and cerebrovascular reactivity across the cerebral cortex,,,,,,"Williams RJ, Specht JL, Mazerolle EL, Lebel RM, MacDonald ME, Pike GB.",Front Physiol. 2023 May 9;14:1167148. doi: 10.3389/fphys.2023.1167148. eCollection 2023.,Williams RJ,Front Physiol,2023,2023/05/25,PMC10203231,,10.3389/fphys.2023.1167148
37398325,Transcranial stimulation of alpha oscillations modulates brain state dynamics in sustained attention,,,,,,"Brown JA, Clancy KJ, Chen C, Zeng Y, Qin S, Ding M, Li W.",bioRxiv [Preprint]. 2023 Aug 29:2023.05.27.542583. doi: 10.1101/2023.05.27.542583.,Brown JA,bioRxiv,2023,2023/07/03,PMC10312462,,10.1101/2023.05.27.542583
36689856,Liver segmentation using Turbolift learning for CT and cone-beam C-arm perfusion imaging,,,,,,"Haseljić H, Chatterjee S, Frysch R, Kulvait V, Semshchikov V, Hensen B, Wacker F, Brüsch I, Werncke T, Speck O, Nürnberger A, Rose G.",Comput Biol Med. 2023 Mar;154:106539. doi: 10.1016/j.compbiomed.2023.106539. Epub 2023 Jan 14.,Haseljić H,Comput Biol Med,2023,2023/01/23,,,10.1016/j.compbiomed.2023.106539
37346536,Multi-user multi-objective computation offloading for medical image diagnosis,,,,,,"Liu Q, Tian Z, Zhao G, Cui Y, Lin Y.",PeerJ Comput Sci. 2023 Mar 8;9:e1239. doi: 10.7717/peerj-cs.1239. eCollection 2023.,Liu Q,PeerJ Comput Sci,2023,2023/06/22,PMC10280585,,10.7717/peerj-cs.1239
37759848,The Involvement of the Multiple Demand and Default Mode Networks in a Trial-by-Trial Cognitive Control,,,,,,"Jung S, Kim JY, Jo S, Han SW.",Brain Sci. 2023 Aug 26;13(9):1247. doi: 10.3390/brainsci13091247.,Jung S,Brain Sci,2023,2023/09/28,PMC10526790,,10.3390/brainsci13091247
36789436,Manifold Learning for fMRI time-varying FC,,,,,,"Gonzalez-Castillo J, Fernandez I, Lam KC, Handwerker DA, Pereira F, Bandettini PA.",bioRxiv [Preprint]. 2023 Jan 16:2023.01.14.523992. doi: 10.1101/2023.01.14.523992.,Gonzalez-Castillo J,bioRxiv,2023,2023/02/15,PMC9928030,,10.1101/2023.01.14.523992
37398195,Leveraging the Adolescent Brain Cognitive Development Study to improve behavioral prediction from neuroimaging in smaller replication samples,,,,,,"Makowski C, Brown TT, Zhao W, Hagler DJ Jr, Parekh P, Garavan H, Nichols TE, Jernigan TL, Dale AM.",bioRxiv [Preprint]. 2023 Oct 1:2023.06.16.545340. doi: 10.1101/2023.06.16.545340.,Makowski C,bioRxiv,2023,2023/07/03,PMC10312746,,10.1101/2023.06.16.545340
37731954,Differential effects of ageing on the neural processing of speech and singing production,,,,,,"Moisseinen N, Särkämö T, Kauramäki J, Kleber B, Sihvonen AJ, Martínez-Molina N.",Front Aging Neurosci. 2023 Sep 4;15:1236971. doi: 10.3389/fnagi.2023.1236971. eCollection 2023.,Moisseinen N,Front Aging Neurosci,2023,2023/09/21,PMC10507273,,10.3389/fnagi.2023.1236971
36653022,Activation of brain arousal networks coincident with eye blinks during resting state,,,,,,"Demiral ŞB, Kure Liu C, Benveniste H, Tomasi D, Volkow ND.",Cereb Cortex. 2023 May 24;33(11):6792-6802. doi: 10.1093/cercor/bhad001.,Demiral ŞB,Cereb Cortex,2023,2023/01/18,PMC10233245,,10.1093/cercor/bhad001
